995
800
2180
762.67
512.131
2265.48
755.648
505.083
2266.43
747.421
499.665
2264.74
738.903
496.478
2260.6
707.939
489.318
2241.16
698.237
485.488
2236.61
689.096
478.845
2235.29
681.831
470.342
2237.38
624.843
383.75
2273.17
616.942
375.779
2276.42
606.351
371.179
2278.22
594.677
370.646
2278.29
574.484
373.395
2276.85
564.446
373.203
2276.82
555.024
369.983
2278.11
462.664
321.018
2298.28
454.644
314.796
2300.75
449.403
306.345
2303.95
447.578
296.691
2307.5
449.389
287.005
2310.97
454.618
278.46
2313.93
524.255
200.03
2340.57
532.938
193.207
2342.56
543.585
189.673
2342.84
788.387
152.731
2329.32
793.12
151.628
2328.96
797.604
149.795
2328.43
995
50
2300
