995
800
2180
475.511
277.415
2406.13
467.731
271.738
2408.42
458.396
268.562
2409.29
448.524
268.234
2408.65
439.188
270.789
2406.58
431.406
275.948
2403.3
426.023
283.151
2399.16
423.627
291.613
2394.62
424.478
300.413
2390.17
484.789
511.294
2286.76
485.642
520.097
2282.25
483.238
528.515
2277.57
477.839
535.626
2273.23
470.037
540.651
2269.71
460.686
543.041
2267.38
450.811
542.534
2266.52
441.491
539.185
2267.2
433.748
533.36
2269.36
57.6629
145.057
2429.39
52.4969
137.571
2432.34
50.1191
128.877
2435.54
50.771
119.86
2438.66
54.3863
111.435
2441.37
60.5978
104.458
2443.42
68.7744
99.6385
2444.58
78.0853
97.4655
2444.75
529.921
61.95
2428.25
539.634
62.7398
2428.23
548.589
66.5318
2428.87
555.84
72.926
2430.09
560.623
81.2475
2431.78
562.432
90.6184
2433.75
561.078
100.05
2435.79
556.702
108.547
2437.69
273.542
488.131
2524.49
268.972
497.149
2526.07
267.655
507.255
2527
269.743
517.272
2527.17
274.994
526.034
2526.57
282.798
532.522
2525.25
292.245
535.982
2523.37
302.236
536.01
2521.16
311.61
532.603
2518.87
579.506
377.699
2449.7
587.276
371.135
2447.6
592.372
362.224
2446.01
594.183
352.035
2445.14
592.49
341.788
2445.08
587.499
332.711
2445.83
579.806
325.893
2447.31
570.333
322.151
2449.35
560.217
321.932
2451.69
475.815
335.297
2471.9
466.38
335.257
2473.8
457.308
332.248
2474.93
449.533
326.58
2475.18
443.855
318.837
2474.51
440.859
309.816
2473.01
440.853
300.444
2470.81
443.837
291.688
2468.16
449.505
284.447
2465.31
457.273
279.468
2462.58
995
50
2300
