51.260559 0.288820 3.685049 0.971717 30.359192 16.213892
22.633760 0.149277 1.946747 0.462625 12.768268 7.425445
12.276366 0.093781 1.110966 0.270594 6.873133 3.990821
8.908839 0.074701 0.812661 0.193929 5.058255 2.812869
7.036269 0.064620 0.615793 0.127910 3.952766 2.308626
